Year,acadpr01,birthyr,carede01,cocurr01,commute,enrlment,enter,envadm,envcompt,envdivrs,envevent,envnacad,envschol,envsocal,envsuprt,envstu,envfac,fathredu,mothredu,gnanaly,gncitizn,gncmpts,gncommun,gndivers,gnethics,gngenled,gninq,gnothers,gnprobsv,gnquant,gnself,gnspeak,gnwork,gnwrite,internat,livenow,race05,sex,social01/social05
2009,3,88,1,3,2,2,1,5,4,2,3,2,4,2,4,6,6,3,4,3,2,4,2,2,2,3,2,4,3,4,3,3,4,3,1,3,4,1,5
2009,4,87,1,1,2,2,1,4,4,2,3,1,2,3,2,6,6,3,4,3,3,3,2,1,1,2,3,3,2,3,2,3,3,3,1,2,4,2,5
2009,4,70,3,1,3,1,2,7,4,4,4,4,4,4,4,7,7,3,4,4,1,4,4,3,4,4,4,4,4,4,4,4,4,4,1,3,4,1,3
2009,5,82,8,1,2,2,2,3,4,4,4,2,4,3,4,7,6,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,3,4,1,8
2009,8,85,1,2,2,2,1,3,4,3,2,1,2,3,3,3,5,3,4,4,2,4,2,3,3,4,3,3,4,4,3,2,4,3,1,3,4,1,3
2009,5,86,1,1,3,2,2,5,3,4,3,3,4,4,3,5,3,3,4,3,1,4,4,3,2,4,4,3,3,3,4,4,3,3,1,3,4,1,3
2009,2,82,1,1,1,1,1,5,3,2,3,2,4,2,3,6,6,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,2,4,1,8
2009,4,87,1,2,2,2,1,3,3,2,3,2,3,2,3,7,6,3,4,4,2,3,2,4,3,4,3,3,4,4,4,4,4,4,1,2,4,2,2
2009,3,86,1,1,2,2,1,4,4,2,1,1,2,2,2,4,6,3,4,1,3,1,3,3,1,3,2,2,2,2,2,2,2,3,1,2,4,2,2
2009,4,86,5,1,2,2,1,4,3,3,2,2,3,3,3,5,4,2,5,3,3,3,2,3,1,2,3,3,3,3,3,2,2,3,1,3,10,2,3
2009,3,87,1,8,2,2,1,5,4,2,2,1,4,1,3,7,6,2,5,4,4,4,1,2,1,4,4,4,3,4,4,4,4,4,1,4,4,1,7
2009,2,87,1,2,2,2,1,4,3,1,3,1,3,3,3,5,4,2,5,4,2,2,2,2,2,3,2,3,2,3,2,2,1,1,1,1,2,1,4
2009,4,86,1,4,4,2,1,5,4,2,3,3,3,NA,4,6,6,2,5,3,1,4,2,2,3,3,3,3,3,3,4,3,3,3,1,2,4,1,6
2009,7,87,2,3,3,2,1,4,4,3,3,2,4,2,4,7,5,2,5,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,1,3,4,2,3
2009,4,85,3,1,4,2,2,2,2,1,2,1,2,1,1,2,3,2,5,2,1,1,1,2,2,2,2,1,2,2,3,1,2,2,1,5,4,2,7
2009,3,81,1,2,2,2,2,4,3,2,2,2,4,2,3,3,6,2,5,4,2,3,2,2,2,4,3,3,3,4,1,3,4,3,1,3,10,1,2
2009,3,83,1,1,2,1,1,4,3,2,2,2,3,2,2,3,6,2,5,3,3,4,2,3,2,2,3,4,3,2,3,2,2,4,1,3,4,2,3
2009,4,86,1,2,2,2,1,6,4,3,3,1,2,4,2,5,7,2,5,2,4,2,2,2,2,3,3,2,2,2,3,2,4,2,1,1,4,2,5
2009,2,86,1,1,2,2,1,5,4,2,2,1,3,2,3,4,5,2,5,4,3,3,1,1,1,4,3,4,1,3,2,3,4,3,1,3,4,2,3
2009,8,86,1,3,2,2,1,7,4,3,3,2,4,2,3,6,6,2,5,4,1,3,2,2,2,3,3,4,3,2,3,4,3,2,1,3,4,2,4
2009,7,87,1,2,2,2,2,6,3,2,3,2,3,3,3,6,6,2,5,3,2,3,2,3,3,3,4,3,3,3,3,3,3,3,1,3,4,1,4
2009,2,85,1,2,2,2,2,4,4,3,3,1,3,2,2,6,5,2,5,4,3,3,3,2,3,4,3,4,3,4,2,4,4,4,1,2,4,2,4
2009,4,86,3,3,3,2,2,3,4,2,2,1,3,1,1,6,4,2,5,4,1,3,2,2,1,3,2,4,3,4,2,2,2,3,1,3,4,2,3
2009,8,87,1,8,3,2,1,7,4,4,4,4,4,4,4,7,7,2,5,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,1,3,4,2,2
2009,7,87,1,2,4,2,1,2,2,2,2,1,3,1,2,6,2,2,5,3,3,3,2,3,2,4,4,2,2,3,3,3,3,3,1,2,4,2,3
2009,5,83,2,1,3,2,2,6,4,1,2,1,4,1,3,2,5,2,5,4,2,4,1,2,2,4,3,3,3,4,2,2,4,3,1,3,4,1,4
2009,3,81,NA,1,NA,2,2,7,4,2,2,1,4,1,3,7,5,2,5,3,2,4,2,3,2,2,4,3,3,3,2,3,4,3,1,3,4,2,NA
2009,7,86,2,1,3,1,1,3,4,2,3,1,4,2,2,7,7,2,5,4,2,3,1,2,2,3,3,4,4,4,2,4,3,4,1,3,4,2,5
2009,4,87,1,2,2,2,1,3,4,3,4,2,3,2,2,6,5,2,5,2,4,4,4,3,3,3,2,4,2,2,3,4,3,3,1,1,4,2,2
2009,4,87,1,3,2,2,1,3,4,1,3,1,3,1,2,4,3,2,5,2,2,3,3,1,1,3,3,3,2,2,2,3,2,3,1,3,3,2,4
2009,3,87,1,1,3,2,1,6,4,3,1,2,3,3,3,5,6,2,5,4,2,3,3,4,3,3,3,3,2,3,2,3,4,2,1,2,4,2,4
2009,4,87,1,2,2,2,1,2,4,3,3,2,3,2,3,6,5,2,5,4,1,4,1,2,1,3,3,3,1,1,2,2,3,2,1,3,4,2,5
2009,3,86,1,2,2,2,1,3,3,3,2,1,2,1,2,5,5,2,5,3,2,2,1,2,2,3,3,2,2,2,1,2,2,3,1,1,4,1,4
2009,3,86,2,2,3,2,1,4,4,1,3,1,3,1,2,5,4,2,5,4,2,4,1,2,1,4,2,3,2,4,1,2,4,4,1,3,8,1,5
2009,3,86,1,2,2,2,2,3,4,2,2,2,3,1,2,5,6,1,6,3,2,3,2,3,2,3,3,2,2,3,3,2,3,3,1,2,4,1,8
2009,3,87,1,2,2,2,1,2,2,1,2,2,4,1,3,3,4,6,2,3,1,1,1,2,2,3,3,1,1,2,1,2,2,2,1,2,4,1,4
2009,3,67,8,1,3,1,1,2,3,1,1,1,3,1,2,3,4,6,2,3,3,4,4,3,3,4,4,3,4,3,4,2,3,3,1,3,1,1,1
2009,2,86,1,1,3,2,1,4,3,3,4,1,3,3,3,4,5,6,2,3,2,2,2,2,2,4,4,3,3,4,2,3,4,2,1,3,4,1,2
2009,7,87,4,6,3,2,1,6,4,4,3,2,4,3,4,6,6,6,2,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,1,3,4,1,4
2009,7,87,1,3,8,2,1,3,4,3,4,2,3,3,2,7,4,6,2,3,2,4,4,4,3,3,2,4,4,3,4,3,2,2,1,2,9,2,4
2009,3,86,1,2,2,2,1,3,3,4,4,3,4,3,4,7,5,6,2,4,3,2,2,3,3,2,4,4,4,4,4,3,2,2,1,2,4,1,2
2009,3,87,1,5,2,2,1,3,4,2,2,1,4,2,3,6,6,6,2,4,2,3,2,4,2,4,3,3,4,4,3,4,4,4,1,2,4,2,4
2009,7,85,1,4,2,2,1,3,4,3,4,2,4,3,4,7,4,6,2,3,2,4,1,2,4,4,3,4,4,4,3,3,4,3,1,2,4,1,8
2009,4,86,1,3,2,2,1,4,4,1,4,1,3,2,2,7,4,6,2,3,2,3,2,3,2,3,2,3,2,3,2,2,4,2,1,3,8,2,3
2009,3,87,1,1,2,2,2,5,4,2,3,2,2,2,3,5,6,6,2,3,2,4,2,3,2,3,3,2,2,2,3,3,2,3,1,3,1,2,3
2009,8,87,1,4,3,2,1,4,3,4,4,2,4,2,3,5,6,5,3,4,1,3,4,3,3,4,3,4,3,3,3,3,2,3,1,2,4,2,4
2009,3,84,2,1,2,2,1,4,2,2,2,1,2,1,2,4,3,5,3,2,1,2,1,2,1,2,2,2,2,1,2,1,2,3,1,3,4,1,6
2009,7,85,1,2,2,2,1,5,3,2,2,2,2,2,2,7,7,5,3,2,2,3,2,4,2,2,2,3,3,2,3,2,2,1,1,1,4,2,3
2009,5,85,1,1,3,2,2,6,3,3,2,2,3,4,3,7,6,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,4,2,4
2009,5,85,1,2,2,2,1,6,2,3,3,NA,3,3,3,6,5,5,3,3,1,3,2,2,1,3,1,3,1,3,2,2,3,2,1,1,3,1,4
2009,3,87,1,2,3,2,2,3,3,2,3,1,3,2,2,6,5,5,3,4,4,2,2,2,2,3,4,3,2,2,3,3,3,3,1,3,10,2,3
2009,2,86,1,1,2,2,1,6,4,1,2,1,3,2,3,6,6,5,3,3,2,3,2,1,4,4,3,4,2,3,2,2,3,4,1,3,4,2,5
2009,2,87,2,1,3,2,1,3,4,3,3,2,3,3,3,5,4,5,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,1,3,4,1,3
2009,2,86,1,1,3,2,2,5,3,3,1,3,3,3,3,6,7,5,3,2,1,2,2,3,3,4,3,4,3,2,3,3,4,3,1,3,4,2,3
2009,5,86,1,1,4,2,1,7,4,4,2,4,4,4,4,7,7,5,3,4,4,4,NA,4,4,4,4,4,NA,4,4,4,4,3,1,3,4,2,3
2009,8,82,3,1,3,2,2,4,3,2,3,1,1,1,2,6,3,5,3,4,2,3,2,2,3,2,1,2,3,4,2,1,4,2,1,3,4,2,3
2009,3,87,1,3,2,2,1,3,3,3,3,2,3,3,3,7,4,5,3,3,3,2,2,2,3,3,2,4,3,3,2,3,4,2,1,1,4,2,3
2009,5,86,1,1,2,2,1,2,2,1,3,1,3,1,2,6,4,5,3,2,1,1,1,1,1,4,3,1,1,2,2,2,2,2,1,3,4,1,4
2009,4,86,1,2,2,2,1,4,2,1,1,1,3,1,2,5,4,5,3,3,1,3,2,2,2,3,2,3,2,2,2,2,2,2,1,3,4,2,3
2009,5,87,1,2,2,2,1,3,3,3,3,2,3,3,3,5,6,5,3,4,3,4,3,2,3,4,3,4,3,4,3,4,4,4,1,3,4,2,4
2009,3,86,1,2,2,2,2,6,4,3,4,4,3,4,4,5,7,5,3,4,4,4,3,4,3,4,4,4,3,4,4,3,2,3,1,3,4,2,2
2009,4,86,4,5,3,2,2,4,4,2,3,2,4,3,3,4,3,5,3,3,4,2,2,1,4,2,3,4,3,1,2,3,2,2,1,2,4,2,4
2009,3,86,1,2,2,2,1,1,3,1,2,1,2,2,3,5,3,5,3,3,1,3,2,2,3,4,3,3,2,1,3,2,2,3,1,3,4,1,6
2009,3,86,2,2,2,1,1,6,4,2,3,1,3,3,4,6,5,5,3,4,4,4,2,3,2,3,3,3,3,3,3,4,3,3,1,3,4,1,4
2009,4,85,1,5,6,2,2,4,4,3,2,2,3,2,3,7,6,5,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,1,3,4,2,6
2009,5,86,1,2,2,2,1,3,4,1,3,1,4,2,3,6,6,5,3,3,1,4,1,3,2,3,2,3,2,2,4,3,3,2,1,3,4,1,3
2009,2,86,1,1,4,2,2,5,4,2,2,2,4,2,3,5,6,5,3,4,1,3,2,4,4,3,3,1,2,3,3,3,3,3,1,3,4,1,2
2009,3,87,1,4,2,2,1,5,4,3,3,2,2,3,3,5,7,5,3,4,3,4,3,4,4,3,4,4,3,2,4,3,2,3,1,1,4,1,3
2009,2,86,1,1,2,2,1,5,2,3,3,2,2,3,3,7,5,5,3,3,2,3,3,3,3,3,3,4,2,2,2,3,4,3,1,3,4,1,2
2009,6,85,1,3,2,2,1,4,3,1,4,1,3,2,3,6,5,5,3,3,2,2,1,3,1,2,2,3,2,2,2,4,3,4,1,3,4,2,3
2009,5,85,1,2,2,2,2,5,4,4,2,1,3,2,2,6,6,5,3,3,2,3,3,3,3,3,3,4,4,3,3,3,4,3,1,3,4,2,5
2009,4,86,1,2,1,2,1,7,4,2,3,2,2,3,3,7,7,5,3,3,2,3,2,2,2,4,2,3,2,3,2,2,4,3,1,1,10,2,3
2009,2,86,1,2,2,2,2,4,4,2,2,1,3,1,3,7,4,5,3,4,3,4,3,2,3,4,3,4,3,4,4,4,4,4,1,3,4,1,2
2009,3,69,5,2,3,2,2,6,4,2,3,1,3,2,3,6,6,5,3,4,4,4,2,3,2,4,4,4,4,4,4,4,4,4,1,3,4,1,3
2009,2,79,1,1,2,1,2,6,3,1,1,1,3,1,3,6,6,5,3,3,1,3,1,1,1,4,3,3,1,3,1,3,4,3,1,3,4,1,2
2009,6,85,1,4,3,2,1,6,4,2,3,1,4,1,4,7,7,5,3,4,2,4,3,2,3,4,2,4,3,4,2,4,4,4,1,2,4,1,4
2009,5,82,2,1,2,2,2,5,4,2,1,2,3,2,2,5,7,5,3,4,3,NA,3,4,4,3,3,2,4,3,3,3,2,3,1,3,4,2,7
2009,8,83,8,1,8,2,2,1,4,1,1,1,2,1,1,5,1,5,3,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,3,4,1,2
2009,5,85,1,1,2,2,1,4,4,2,2,2,3,2,3,4,5,5,3,4,1,4,1,2,2,4,4,3,2,4,2,4,4,4,1,3,10,2,2
2009,2,85,1,6,2,2,2,4,4,3,3,2,3,3,4,5,6,4,4,3,2,2,2,4,3,4,3,3,3,2,3,3,4,3,2,3,4,1,3
2009,4,87,1,3,3,2,2,4,4,2,3,2,3,3,2,4,6,4,4,4,1,4,4,1,3,4,3,4,3,4,3,3,4,3,1,3,4,2,3
2009,4,87,1,2,2,2,1,6,4,3,4,4,3,3,4,5,4,4,4,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,1,3,4,2,5
2009,4,86,3,2,4,2,2,5,4,3,4,2,3,2,4,5,4,4,4,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,1,3,4,2,2
2009,8,86,1,1,2,2,1,4,4,3,2,2,3,NA,3,6,5,4,4,3,1,3,1,2,1,3,2,3,1,2,1,3,3,3,1,3,4,2,4
2009,3,88,2,3,7,2,1,6,3,2,3,2,3,2,3,7,6,4,4,4,4,3,3,4,4,4,4,4,4,2,4,4,3,4,1,3,4,2,3
2009,4,87,1,2,2,2,1,4,4,2,3,2,3,3,2,6,5,4,4,3,2,2,2,2,2,4,3,2,2,2,2,3,3,3,1,3,4,2,3
2009,4,87,1,2,2,2,1,3,3,3,3,1,4,1,3,6,4,4,4,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,1,3,4,2,4
2009,2,85,1,1,2,2,2,5,3,1,3,2,3,2,3,5,5,4,4,4,1,4,3,3,4,3,3,4,4,4,3,3,4,3,1,2,4,1,8
2009,3,82,1,2,2,2,2,3,3,2,3,1,4,2,2,5,5,4,4,3,2,3,2,2,2,1,3,3,2,3,2,3,2,3,1,3,4,2,2
2009,5,87,1,5,2,2,1,3,4,2,3,2,3,NA,2,5,4,3,5,4,2,3,3,3,3,3,3,4,3,4,2,2,3,3,1,2,2,2,2
2009,6,87,1,2,3,2,1,7,4,1,3,2,4,2,3,7,7,3,5,4,2,4,2,1,4,4,4,4,4,4,2,4,4,4,1,3,4,1,5
2009,3,85,2,2,2,2,1,2,2,1,2,1,1,1,1,4,6,3,5,2,3,3,1,1,1,3,1,4,2,2,1,3,3,3,1,3,7,2,8
2009,5,82,1,1,2,2,2,4,2,1,1,1,2,1,1,1,2,3,5,2,1,2,1,1,1,2,2,1,1,2,1,2,1,1,1,3,4,1,2
2009,3,86,1,2,2,2,2,3,4,2,3,1,3,2,2,5,3,3,5,4,3,3,2,2,3,4,3,4,4,4,4,4,3,3,1,2,4,1,4
2009,3,87,2,2,2,2,1,4,2,2,2,2,2,2,2,7,5,3,5,3,2,3,2,2,2,2,2,2,2,3,2,2,1,2,1,2,4,2,5
2009,2,84,1,2,2,2,2,7,4,4,3,2,3,3,4,7,7,3,5,4,3,4,4,3,3,4,4,4,4,4,3,4,4,4,1,3,8,1,7
2009,4,87,1,5,2,2,1,2,2,2,4,3,3,3,3,5,3,3,5,3,3,3,2,2,2,4,3,3,2,3,3,3,2,3,1,4,4,2,3
2009,6,86,1,1,2,2,1,3,3,3,3,1,2,2,2,5,4,3,5,2,2,1,3,2,2,3,2,2,1,2,2,2,2,3,1,3,4,2,4
2009,3,86,1,2,2,2,1,2,4,1,3,2,3,1,2,7,6,3,5,4,3,4,2,2,2,4,3,4,2,3,3,4,3,4,1,2,4,2,4
2009,8,87,1,3,2,2,1,6,4,4,3,2,4,2,4,7,7,3,5,4,3,4,4,3,3,4,4,4,3,4,2,4,4,4,1,3,4,2,3
2009,3,85,2,2,2,1,1,2,3,4,3,1,3,2,3,5,4,3,5,3,1,3,2,3,2,4,3,4,4,2,4,3,3,3,1,3,4,2,2
2009,4,87,2,3,2,2,1,3,3,3,3,1,4,2,2,5,3,3,5,3,1,4,2,2,2,3,2,4,3,3,2,3,3,3,1,3,4,2,5
2009,3,87,1,4,2,2,1,3,4,3,4,1,3,2,2,7,4,3,5,3,4,3,4,4,4,4,3,3,3,2,4,4,3,3,1,3,4,2,5
2009,4,86,1,2,2,2,1,7,4,3,3,2,3,4,3,7,6,3,5,4,3,4,3,3,3,4,2,4,4,3,2,3,4,3,1,4,4,1,5
2009,NA,86,1,1,2,2,1,4,3,3,3,2,3,2,3,6,6,3,5,3,1,3,3,3,3,3,3,3,2,2,3,2,2,3,1,3,4,2,6
2009,4,85,2,2,2,2,1,6,1,2,2,1,3,2,2,7,4,3,5,4,2,2,2,2,3,1,3,4,3,4,3,2,2,2,1,3,4,1,6
2009,5,87,1,1,2,2,1,5,3,3,4,2,3,NA,NA,5,5,3,5,4,3,3,3,2,2,4,3,2,2,3,2,3,2,3,1,1,4,2,3
2009,2,86,1,2,2,2,1,6,4,3,3,2,3,3,3,7,6,3,5,3,4,4,2,4,4,4,3,4,3,4,4,4,3,3,1,3,4,2,5
2009,3,86,1,1,2,2,1,7,4,1,3,3,2,3,2,5,6,3,5,3,4,2,2,4,3,4,3,3,2,2,4,3,2,3,1,3,4,2,2
2009,2,85,1,4,2,2,1,5,3,2,3,2,2,2,2,5,5,3,5,3,2,3,3,2,2,3,2,3,2,3,2,3,3,NA,1,1,4,1,3
2009,5,87,1,2,2,2,1,2,2,3,3,3,4,2,3,6,4,3,5,3,3,2,2,3,2,3,3,3,2,3,3,3,3,2,1,3,4,2,5
2009,4,87,1,3,2,2,1,5,4,2,3,2,3,3,3,6,5,3,5,3,3,4,2,3,2,3,4,3,2,3,4,4,2,4,1,2,4,2,6
2009,6,85,1,1,5,2,1,2,4,3,1,1,3,1,2,4,4,3,5,4,3,4,1,3,4,3,3,4,4,4,1,2,4,3,1,2,4,1,4
2009,2,84,1,1,2,2,2,NA,4,2,4,2,4,1,4,3,6,3,5,3,2,3,2,2,3,4,2,4,3,4,2,3,3,4,1,3,4,1,2
2009,4,86,1,8,2,2,2,5,4,2,3,2,4,3,3,6,6,3,5,3,3,4,4,2,4,4,3,4,4,3,3,4,3,4,1,4,4,1,4
2009,3,87,3,2,2,2,1,3,4,4,4,1,3,2,3,6,5,3,5,4,1,3,4,4,3,4,4,3,3,4,3,3,4,3,1,3,4,1,3
2009,2,85,1,1,2,2,2,5,4,1,2,1,2,1,3,4,5,3,5,3,1,3,1,2,3,3,1,2,1,2,3,2,1,3,1,2,4,1,4
2009,4,86,1,2,3,2,1,5,3,4,3,2,4,2,4,6,6,3,5,3,2,3,3,3,4,4,3,4,4,2,3,2,4,3,1,3,4,2,2
2009,4,86,1,2,3,2,2,5,4,4,3,2,4,3,3,5,6,3,5,4,3,4,2,3,4,4,3,4,4,4,3,4,4,4,1,3,4,2,5
2009,2,86,1,1,2,2,2,2,4,2,2,1,3,2,2,4,3,3,5,3,2,4,2,2,2,3,2,3,2,3,2,2,2,3,1,3,4,2,2
2009,2,86,2,1,2,2,2,2,3,1,1,1,3,1,1,2,1,3,5,3,4,1,1,1,1,1,1,1,1,2,1,2,2,2,1,3,4,1,3
2009,4,87,1,2,2,2,1,3,3,1,1,1,3,1,2,5,5,3,5,3,3,3,2,2,3,2,3,3,2,3,2,3,3,3,1,3,4,2,2
2009,3,86,1,3,2,2,1,4,4,1,2,1,2,3,2,7,5,3,5,3,2,3,1,3,2,3,2,3,3,3,3,1,3,2,1,3,4,1,5
2009,3,85,1,1,2,2,1,2,3,2,2,1,3,2,2,5,1,2,6,3,3,4,3,2,2,3,4,3,2,3,2,2,2,2,1,3,4,2,3
2009,4,86,1,3,3,2,1,5,3,3,2,1,3,1,2,6,5,2,6,3,1,3,1,1,2,2,2,3,2,3,1,3,3,3,1,3,4,1,5
2009,7,84,2,2,3,2,2,6,4,2,3,1,3,2,3,6,6,2,6,4,1,3,2,2,1,3,2,4,2,4,3,NA,3,3,1,3,4,2,2
2009,2,87,1,2,2,2,1,3,3,1,2,1,2,2,3,5,3,2,6,4,2,3,1,1,2,4,3,2,1,3,3,3,3,3,1,3,4,1,8
2009,3,86,1,4,2,2,1,6,3,2,3,3,3,3,2,6,5,2,6,2,2,3,4,4,4,3,3,2,4,3,4,2,2,2,1,3,4,2,2
2009,3,87,1,4,2,2,2,3,2,2,2,2,3,3,2,6,4,2,6,2,3,1,2,2,2,3,3,2,2,1,2,2,3,2,1,2,4,2,3
2009,5,87,4,1,2,2,1,1,4,1,1,1,4,1,1,6,4,2,6,3,1,3,2,1,1,4,1,1,1,3,1,1,4,4,1,3,4,2,5
2009,7,86,1,2,2,2,2,6,4,3,3,2,4,2,4,7,6,2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,2,2
2009,2,87,1,2,2,2,2,2,3,3,3,3,3,3,3,3,1,2,6,2,3,3,3,3,3,2,2,2,2,3,1,2,3,3,1,3,10,2,2
2009,5,87,1,3,2,2,1,4,3,2,3,2,4,1,2,5,4,7,2,2,2,2,2,2,2,3,3,3,2,2,3,3,3,2,1,2,2,2,2
2009,4,87,3,1,2,2,1,4,3,3,2,2,2,2,2,3,6,7,2,4,2,3,1,1,4,3,4,3,3,2,1,3,1,4,1,3,4,1,6
2009,2,84,1,1,3,2,1,6,3,1,2,1,2,2,1,5,5,7,2,2,3,3,3,1,2,2,2,2,3,3,2,2,3,3,1,3,4,1,3
2009,3,65,5,1,2,1,2,7,3,3,3,2,2,2,2,5,7,6,3,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,3,4,1,3
2009,3,83,2,1,5,1,1,4,3,1,2,1,2,1,1,5,2,6,3,2,1,3,1,2,1,2,1,1,1,2,1,2,1,3,1,3,7,1,4
2009,7,81,1,1,2,2,2,4,3,3,NA,1,4,2,3,4,4,6,3,4,1,4,1,2,1,4,4,2,3,4,1,1,4,3,1,3,4,1,3
2009,4,86,1,3,2,2,1,7,4,4,4,2,4,2,4,7,6,6,3,4,2,4,4,4,4,4,4,4,3,4,4,4,4,4,1,2,4,1,2
2009,4,87,1,2,2,2,1,5,3,2,3,1,1,2,2,6,5,6,3,2,1,3,1,1,1,2,1,3,1,1,1,2,2,2,1,3,4,1,6
2009,8,86,1,3,2,2,1,3,4,2,3,2,3,2,1,4,5,6,3,4,4,4,2,1,1,3,4,4,3,3,3,4,2,2,1,3,10,1,5
2009,5,87,1,2,2,2,2,4,4,4,4,3,4,3,4,6,6,6,3,4,2,4,4,4,3,4,3,4,3,4,3,4,4,4,1,1,3,2,3
2009,2,87,1,2,2,2,1,5,3,2,1,1,4,1,3,7,5,6,3,4,1,2,3,2,4,2,3,3,2,3,3,3,4,3,1,3,4,2,2
2009,3,77,1,1,3,1,2,1,4,3,3,1,2,1,2,3,5,6,3,1,1,3,2,2,1,2,1,1,1,1,2,2,3,2,1,3,8,2,8
2009,3,86,1,6,2,2,1,7,4,2,2,2,4,2,3,4,6,6,3,4,2,3,3,3,3,4,3,3,3,4,3,4,3,4,1,3,4,2,2
2009,3,86,1,2,2,2,1,2,4,3,4,3,4,3,3,7,5,5,4,4,2,3,2,3,2,4,3,4,3,3,3,4,4,4,1,3,4,2,5
2009,3,86,1,1,1,2,2,2,3,1,1,1,4,1,4,4,5,5,4,1,1,1,1,1,1,3,4,1,1,1,1,1,3,1,1,3,4,2,2
2009,5,86,1,1,2,2,1,3,2,1,3,1,3,3,2,6,4,5,4,3,2,3,1,1,2,2,3,2,2,3,2,2,3,3,1,3,4,2,3
2009,5,87,1,2,2,2,1,3,4,4,4,3,3,4,4,7,7,5,4,4,1,3,3,2,1,3,3,4,2,3,2,4,4,4,1,3,4,2,7
2009,6,84,2,1,2,2,2,2,3,3,3,1,2,2,2,3,2,5,4,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,3,4,2,3
2009,8,87,1,2,2,2,1,4,4,3,3,2,4,2,3,5,2,5,4,2,1,1,2,3,2,2,2,3,2,2,2,3,1,3,1,1,3,1,3
2009,7,86,1,3,2,2,1,4,3,2,1,2,4,1,3,7,7,5,4,4,1,4,1,1,1,4,2,4,3,4,1,4,3,4,1,2,4,1,3
2009,3,87,1,3,2,2,1,5,3,3,3,2,2,1,3,7,6,5,4,3,1,4,2,2,1,2,2,4,2,3,1,2,4,3,1,1,4,1,6
2009,2,87,1,3,2,2,1,3,4,2,4,2,3,4,4,7,5,5,4,4,4,4,3,3,3,4,4,3,3,3,4,4,4,4,1,3,4,2,6
2009,2,87,1,2,2,2,1,5,3,1,2,1,3,1,2,6,5,5,4,3,1,3,2,1,2,3,2,3,2,3,2,3,3,3,1,3,2,2,8
2009,3,87,1,2,2,2,1,4,4,3,3,2,3,2,3,5,3,5,4,3,2,2,3,3,3,3,3,3,4,2,3,3,3,3,1,3,4,2,5
2009,4,85,1,2,2,2,1,5,4,4,2,3,4,2,4,5,5,5,4,3,2,4,2,2,3,2,3,4,4,4,3,3,4,2,1,3,4,1,3
2009,3,86,1,3,2,2,1,5,3,2,3,1,4,2,3,7,5,5,4,3,2,4,1,3,3,2,3,4,4,3,4,3,2,2,1,3,4,1,3
2009,4,84,1,1,2,2,1,2,2,2,2,1,3,1,2,6,5,5,4,4,3,2,2,3,1,4,3,4,3,3,4,3,2,4,1,3,4,1,4
2009,7,86,1,2,2,2,1,5,3,2,2,1,3,2,3,6,5,5,4,4,2,4,2,1,2,3,4,3,4,4,3,3,3,3,1,3,3,1,2
2009,5,87,1,6,2,2,1,1,1,1,2,1,3,1,2,6,5,5,4,4,2,2,3,4,2,3,4,4,3,4,4,4,2,4,1,2,4,2,4
2009,3,83,1,2,3,1,2,7,3,3,4,4,3,4,4,7,7,5,4,4,2,4,3,3,4,4,3,4,3,4,3,4,3,4,1,3,4,1,5
2009,4,86,1,1,2,2,1,4,4,2,4,2,4,3,2,7,7,5,4,4,4,2,3,4,3,3,4,3,3,4,4,3,3,3,1,3,4,2,4
2009,3,88,1,1,1,2,1,6,3,1,2,1,4,1,4,6,6,5,4,3,2,3,3,2,3,4,3,4,2,3,4,4,3,4,1,1,4,2,4
2009,5,82,2,1,2,1,2,4,4,2,2,2,4,2,3,6,5,5,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,1,3,4,2,2
2009,5,87,1,2,2,2,2,6,4,2,2,2,3,2,2,6,6,5,4,3,2,4,2,2,1,3,2,2,3,4,2,2,2,2,1,3,4,1,2
2009,4,72,2,1,2,1,2,1,3,1,1,2,4,1,2,3,4,4,5,4,2,4,1,2,1,2,3,2,2,3,1,4,1,4,1,3,4,1,2
2009,5,86,1,3,2,2,1,6,4,4,4,2,3,3,3,6,6,4,5,4,2,3,3,4,3,3,2,4,3,3,2,3,4,4,1,3,4,2,2
2009,3,86,1,6,2,2,1,3,4,2,2,3,3,1,3,6,6,4,5,3,2,3,2,3,3,2,3,3,4,1,3,3,3,3,1,2,4,1,3
2009,2,86,1,1,2,2,1,7,4,1,4,1,4,2,3,7,7,4,5,4,1,4,3,2,4,3,2,3,3,2,2,3,4,3,1,3,4,1,5
